,Close,High,Low,Open,Volume
2021-04-02,78275.21094,78644.43363,77444.45988,77536.76555,22997538
2021-04-05,78829.0625,79382.89666,78275.22834,79198.28528,16255990
2021-04-06,79382.88281,79567.49417,78552.13171,79567.49417,19042023
2021-04-07,79013.6875,79567.52176,78829.07608,79475.21605,17885538
2021-04-08,78182.91406,79105.9709,77629.07996,79105.9709,19244259
2021-04-09,77167.54688,78367.52069,76982.93552,78182.90933,18193707
2021-04-12,76798.32813,77629.07927,76706.02244,77629.07927,12915282
2021-04-13,77536.76563,77998.29399,76429.09754,76613.70889,15238206
2021-04-14,77536.76563,77813.68265,76982.93158,77536.76563,13794652
2021-04-15,77629.08594,77998.3087,76982.9461,77259.86317,16377412
2021-04-16,77444.48438,78182.92999,77167.56727,78182.92999,15429522
2021-04-19,76890.64063,77536.78046,76890.64063,77352.16908,15287311
2021-04-20,77444.48438,77536.79008,76706.03876,76890.65016,15521965
2021-04-21,76244.5,77075.25121,76152.19431,76890.63983,21636079
2021-04-22,76059.88281,76613.71691,76059.88281,76521.41123,13934746
2021-04-23,76429.10938,76521.41506,75321.44112,75598.35819,17805080
2021-04-26,77075.24219,77075.24219,76244.49107,76521.40811,15489938
2021-04-27,76521.41406,76890.63681,76152.19132,76798.33112,12941533
2021-04-28,75782.96875,76798.3313,75782.96875,76798.3313,15596759
2021-04-29,75413.75,76152.19553,75229.13862,76059.88984,20000973
2021-04-30,75229.125,75782.95905,75229.125,75598.3477,18673197
2021-05-03,75413.75,76059.88984,74767.61016,74767.61016,15710336
2021-05-04,76244.5,76244.5,75506.05448,75598.36017,12532550
2021-05-06,75967.58594,75967.58594,75413.75178,75413.75178,17047511
2021-05-07,75598.35156,75782.96292,75229.12884,75506.04588,14154882
2021-05-10,76798.32813,77075.24517,75506.04857,75967.57698,19385027
2021-05-11,74952.21875,76244.49838,74859.91306,76152.1927,28996680
2021-05-12,73844.53906,74952.20715,73659.92771,74582.98445,35812268
2021-05-13,72459.95313,73475.31553,72367.64745,72829.17582,31490096
2021-05-14,73936.85938,74121.47076,72829.19107,72921.49676,16450920
2021-05-17,73475.32813,74675.30208,73106.10537,74582.99639,17740855
2021-05-18,73475.32813,73844.55088,73013.79968,73475.32813,17494407
2021-05-20,73383.04688,73567.65831,73013.824,73290.74116,16541828
2021-05-21,73936.85938,75229.13906,73659.9423,73936.85938,20961714
2021-05-24,73567.625,74213.76474,73383.01364,73936.84771,13398666
2021-05-25,73752.23438,74213.76275,73659.9287,73844.54005,13628942
2021-05-26,73659.92188,74306.06154,73567.61621,74213.75587,11984359
2021-05-27,73475.32813,73844.55088,73013.79968,73844.55088,23198510
2021-05-28,73936.85938,74213.77645,73290.71953,73659.9423,12360199
2021-05-31,74306.08594,74398.39163,73475.33467,74121.47454,13321324
2021-06-01,74398.38281,75044.52261,73936.85438,74306.07713,14058401
2021-06-02,74582.97656,75136.81055,74121.44824,74213.75391,16414644
2021-06-03,76429.10938,76613.72075,74859.91268,75044.52406,29546007
2021-06-04,75875.28125,76336.80972,75229.14139,76336.80972,18112259
2021-06-07,75598.35156,76429.10268,75321.43452,76336.797,16496197
2021-06-08,75598.35156,76244.49132,75506.04588,75967.57428,12781226
2021-06-09,74859.92188,75690.67317,74859.92188,75229.14467,14908823
2021-06-10,74767.60156,75136.82429,74675.29588,75044.51861,17586995
2021-06-11,74767.60156,75413.74133,74490.68452,74952.21292,14087962
2021-06-14,74306.08594,74675.30872,74306.08594,74583.00303,10550078
2021-06-15,74675.30469,74952.22176,74398.38761,74675.30469,10075685
2021-06-16,75506.04688,75598.35256,74859.90711,75229.12983,14999855
2021-06-17,74675.30469,75044.52745,74490.6933,74859.91607,14007385
2021-06-18,74306.08594,74859.92012,74306.08594,74859.92012,14916721
2021-06-21,73752.23438,73844.54005,73475.31735,73567.62302,16063340
2021-06-22,73844.53906,74121.45608,73752.23339,74029.15041,11773365
2021-06-23,73936.85938,74398.38784,73752.24799,74306.08214,13856548
2021-06-24,74952.21875,75136.83013,73936.85618,74213.77325,18771080
2021-06-25,75321.42969,75598.34671,74952.20699,75229.12401,13481405
2021-06-28,75598.35156,75690.65724,75321.43452,75413.7402,11578529
2021-06-29,75098.625,76118.48287,74913.1963,75933.05417,15744317
2021-06-30,74820.47656,75469.47698,74820.47656,75191.33394,13288643
2021-07-01,74264.20313,74727.77493,74171.48876,74635.06057,13382882
2021-07-02,74171.46875,74542.32609,74078.75441,74171.46875,8753097
2021-07-05,74542.32813,74913.18548,74171.47077,74264.18511,8330969
2021-07-06,75284.0625,75284.0625,74635.06196,74727.77632,12131651
2021-07-07,74913.17969,75376.75134,74449.60803,75284.03701,15992202
2021-07-08,74078.77344,75284.06011,74078.77344,75191.34575,16660998
2021-07-09,73615.21875,73986.07628,73244.36122,73800.64751,22720577
2021-07-12,73893.33594,74171.47898,73707.90724,74078.76463,9768108
2021-07-13,73986.04688,74356.90425,73986.04688,74171.47556,9863450
2021-07-14,73707.92188,73800.63624,73337.06441,73615.20751,11575636
2021-07-15,74727.77344,74727.77344,73707.91549,73986.05856,13766279
2021-07-16,73986.04688,74264.18991,73707.90384,74264.18991,10859399
2021-07-19,73244.34375,73429.77247,73058.91503,73337.05811,13155414
2021-07-20,73244.34375,73244.34375,72688.05759,72780.77195,12456646
2021-07-21,72780.75781,73337.04386,72780.75781,73244.32952,12355296
2021-07-22,73893.33594,73986.05029,73151.62115,73244.3355,12618790
2021-07-23,73522.46875,74078.75477,73429.75441,73893.3261,9098910
2021-07-26,73058.91406,73707.91457,73058.91406,73615.20021,10040975
2021-07-27,72780.75781,73615.18688,72780.75781,73429.7582,11427693
2021-07-28,73429.77344,73429.77344,72409.91547,72595.34419,12743417
2021-07-29,73244.34375,73615.20119,73058.91503,73058.91503,14360453
2021-07-30,72780.75781,73151.61518,72780.75781,73151.61518,13823411
2021-08-02,73522.46875,73707.89742,72966.18273,73429.75441,11739124
2021-08-03,75469.48438,75469.48438,73522.48294,73615.19729,24339360
2021-08-04,76860.19531,77045.62401,75840.33747,76211.19487,25642368
2021-08-05,76118.48438,77231.05662,76025.77002,77231.05662,18485469
2021-08-06,75562.20313,76489.34672,75376.77441,75933.06056,13342623
2021-08-09,75562.20313,76303.918,75005.91697,75562.20313,15522581
2021-08-10,74356.91406,76396.62991,74264.19971,76303.91555,20362639
2021-08-11,72780.75781,73986.04425,72780.75781,73800.61557,30241137
2021-08-12,71390.04688,72502.61903,71297.33253,71482.76122,42365223
2021-08-13,68979.49219,70462.92213,68701.34907,70277.49338,61270643
2021-08-17,68794.0625,69628.49183,68608.63376,68608.63376,30944847
2021-08-18,68515.89063,69164.89094,67774.17598,68515.89063,29192631
2021-08-19,67774.19531,68979.48196,67774.19531,68145.05274,22166298
2021-08-20,67403.34375,68515.91614,67217.91502,68145.05867,22364803
2021-08-23,67959.625,68608.62551,67681.48192,67959.625,19384648
2021-08-24,70092.07031,70184.78469,68515.92587,68515.92587,21016913
2021-08-25,70184.76563,71019.19481,69443.0508,70648.33739,22319664
2021-08-26,69164.90625,70648.33587,69164.90625,70555.62152,16671494
2021-08-27,68886.75781,69535.75822,68423.18609,68886.75781,15172748
2021-08-30,69164.90625,69999.33541,68794.04884,69906.62106,12686999
2021-08-31,71111.90625,71111.90625,68886.76186,69443.04795,24630370
2021-09-01,71204.63281,71482.77591,70370.20352,71111.91845,16114775
2021-09-02,70462.92188,71204.63684,70184.77876,71204.63684,15347486
2021-09-03,71019.21094,71111.92531,70462.92469,70833.78219,12096419
2021-09-06,71668.19531,71946.33837,71019.19484,71204.62354,12861180
2021-09-07,70555.61719,71482.76065,70370.1885,71482.76065,13239401
2021-09-08,70741.04688,70833.76122,70092.04644,70462.90383,11798147
2021-09-09,69813.90625,71019.19281,69535.7632,70833.76411,17600770
2021-09-10,69813.90625,70092.0493,69350.3345,69813.90625,10103212
2021-09-13,70741.04688,70741.04688,69628.47471,69721.18906,11397775
2021-09-14,71019.21094,72039.06906,71019.21094,71482.78281,18167057
2021-09-15,71390.04688,71760.90426,70833.7608,71760.90426,12829128
2021-09-16,70555.61719,71760.90368,70555.61719,71668.18934,13067622
2021-09-17,71575.48438,71575.48438,70370.19772,70741.05515,16289502
2021-09-23,71760.91406,71946.34278,71204.62791,71853.62842,17055590
2021-09-24,71668.19531,72039.05273,71482.76661,71946.33837,12247274
2021-09-27,72039.04688,72039.04688,71390.04645,71668.18949,11699798
2021-09-28,70741.04688,72131.76208,70648.33253,72039.04774,15406382
2021-09-29,69027.92969,70145.7909,68748.46439,69680.01539,23992458
2021-09-30,69027.92969,69680.01539,68655.30928,69214.23989,19919361
2021-10-01,68189.53125,68934.77203,67910.06596,68841.61693,15803395
2021-10-05,67257.98438,68003.2252,66512.74355,68003.2252,24013921
2021-10-06,66419.58594,67816.91243,66326.43084,67630.60223,18956962
2021-10-07,66699.04688,67164.82234,66419.58159,66699.04688,13683532
2021-10-08,66605.89063,67444.28645,66605.89063,67351.13136,14043287
2021-10-12,64277.02344,66046.97046,63997.55812,65860.66025,31001484
2021-10-13,64090.72266,64835.96362,63624.94706,63997.56754,24172015
2021-10-14,64649.64063,65022.26103,64090.71001,64277.02022,19520641
2021-10-15,65301.71875,66140.11457,65208.56366,65394.87384,18051612
2021-10-18,65394.87891,65488.034,64463.32792,65394.87891,13486391
2021-10-19,65767.50781,66140.12825,65581.19759,65953.81803,9507991
2021-10-20,65488.02734,66140.11296,65394.87226,65860.6477,10151638
2021-10-21,65394.87891,65767.4993,65208.56871,65488.034,10891094
2021-10-22,65581.1875,65860.65279,65208.56712,65208.56712,8395448
2021-10-25,65394.87891,65767.4993,64742.79322,65115.41361,10029621
2021-10-26,66233.27344,66605.89382,65581.18776,65767.49796,10528252
2021-10-27,65301.71875,66140.11457,65208.56366,66140.11457,10295316
2021-10-28,65860.64844,67257.97478,64742.78736,64742.78736,20644902
2021-10-29,65022.26172,66699.05357,64929.10662,66326.43316,17016151
2021-11-01,65115.41406,65767.49975,65115.41406,65394.87936,11503729
2021-11-02,66605.89063,67257.97627,65860.64989,65953.80498,16812570
2021-11-03,65581.1875,66792.20375,65301.72221,66792.20375,12770428
2021-11-04,65767.50781,66699.05891,65674.3527,66326.43847,11818987
2021-11-05,65394.87891,66699.05028,65394.87891,66699.05028,12667743
2021-11-08,65767.50781,65767.50781,65022.26693,65581.19759,11121981
2021-11-09,65674.33594,66140.11137,65301.71559,65488.02576,11159589
2021-11-10,65394.87891,66046.96459,65394.87891,65488.034,9422009
2021-11-11,65115.41406,65208.56916,64835.94877,65115.41406,11489122
2021-11-12,65767.50781,66046.97314,65115.42204,65394.88737,10087450
2021-11-15,66512.74219,66978.51769,66046.96668,66792.20749,12420710
2021-11-16,66419.58594,67071.67163,66419.58594,66605.89614,10919239
2021-11-17,65860.64844,66699.04425,65767.49335,66419.57898,11027606
2021-11-18,65394.87891,66140.11969,65394.87891,65860.6544,10144957
2021-11-19,66326.42969,66512.73988,65301.72361,65581.1889,11954728
2021-11-22,69773.16406,70052.62934,68003.21731,68282.68259,27506623
2021-11-23,70145.78906,70797.87475,69400.54828,70797.87475,22029195
2021-11-24,69680.02344,70984.195,69027.93766,70797.88478,15652305
2021-11-25,68655.3125,69959.48397,68562.15739,69959.48397,12559258
2021-11-26,67351.13281,69027.9245,67071.66753,68468.99394,13002242
2021-11-29,67351.13281,68003.21847,66512.73697,66792.20225,16682559
2021-11-30,66419.58594,68841.61852,65674.34514,68189.53283,30364841
2021-12-01,69307.39063,69680.011,66699.04797,67071.66835,21954856
2021-12-02,70611.57031,70611.57031,68748.46819,68841.6233,23652940
2021-12-03,70425.25,70797.87037,69027.92361,70425.25,18330240
2021-12-06,71077.34375,71449.96416,69773.17231,69959.48251,16391250
2021-12-07,72102.05469,72381.52002,70425.26272,70891.03827,19232453
2021-12-08,72102.05469,73219.916,71822.58936,72940.45067,21558340
2021-12-09,72847.30469,72847.30469,71729.44323,72102.06372,21604528
2021-12-10,71636.27344,72288.35915,71543.11834,72102.04895,9155219
2021-12-13,71543.11719,72940.4437,71263.65189,71915.73759,15038750
2021-12-14,71729.41406,71915.72423,70984.1734,71263.63865,10976660
2021-12-15,72288.35938,72288.35938,71077.34305,71170.49815,9584939
2021-12-16,72474.67188,73126.75761,72102.05145,73126.75761,11996128
2021-12-17,72660.98438,72660.98438,71543.12308,71543.12308,13108479
2021-12-20,71822.58594,72474.67167,71543.12062,72288.36146,11264375
2021-12-21,72754.13281,72940.44301,72195.20221,72567.82261,14245298
2021-12-22,73965.17188,73965.17188,73406.24111,73499.39623,17105892
2021-12-23,74430.92188,74524.07697,73871.9913,74337.76678,13577498
2021-12-24,74989.85938,75269.32469,74710.39406,74710.39406,12086380
2021-12-27,74710.39063,75083.01103,74337.77022,75083.01103,10783368
2021-12-28,74803.55469,74896.7098,74244.62402,74710.39958,18226325
2021-12-29,73737.72656,75047.78769,73456.99918,75047.78769,19794795
2021-12-30,73269.83594,74392.7453,73082.68438,73831.29062,14236700
2022-01-04,73644.14844,74112.0274,73269.84527,73737.72423,12427416
2022-01-05,72427.66406,73924.87676,71491.90613,73737.72517,25470640
2022-01-06,71959.77344,72614.80388,71679.0461,71772.62188,12931954
2022-01-07,73269.83594,73363.41172,72427.65392,73082.68438,15163757
2022-01-10,72989.10156,73082.67733,72146.91962,73082.67733,9947422
2022-01-11,73831.28906,73924.86484,72989.10706,73363.41017,13221123
2022-01-12,73831.28906,74486.31951,73550.56173,74392.74373,11000502
2022-01-13,72895.53906,74205.6001,72895.53906,74205.6001,13889401
2022-01-14,72334.07813,73082.68437,72146.92656,72708.38125,10096725
2022-01-17,72521.22656,72801.95389,71959.77191,72614.80234,8785122
2022-01-18,72053.34375,72801.94992,71679.04067,72614.79838,9592788
2022-01-19,71398.32031,71959.77499,71211.16875,71585.47187,10598290
2022-01-20,71585.46875,71772.6203,71024.01409,71304.74142,9708168
2022-01-21,70743.28125,70930.43279,69901.09933,70930.43279,15774888
2022-01-24,70275.41406,70930.44455,69901.11093,70556.14142,13691134
2022-01-25,69246.07813,70181.83594,68497.47188,69994.68437,17766704
2022-01-26,69246.07813,69246.07813,69246.07813,69246.07813,0
2022-01-27,66719.53906,69246.08542,66719.53906,69058.93384,22274777
2022-01-28,68591.03906,68965.34214,66625.9479,66719.52367,21367447
2022-02-03,68591.03906,70088.25137,68591.03906,70088.25137,17744721
2022-02-04,69246.07813,69807.53281,68684.62344,69526.80547,12730034
2022-02-07,68310.32031,68871.775,67748.86563,68778.19922,14240838
2022-02-08,68310.32031,68310.32031,68310.32031,68310.32031,0
2022-02-09,68310.32031,68310.32031,68310.32031,68310.32031,0
2022-02-10,70556.13281,70930.4359,69901.1024,70743.28436,17746033
2022-02-11,70088.26563,70649.72036,69807.53826,70181.84141,12205407
2022-02-14,68965.34375,69713.94992,68403.88912,69620.37415,13993255
2022-02-15,68965.34375,69433.22261,68403.88912,69339.64684,9320365
2022-02-16,69994.6875,70088.26329,69433.23279,69807.53593,10767386
2022-02-17,70181.83594,70743.29062,69713.95703,70181.83594,13605382
2022-02-18,69526.78125,69994.65999,68965.32676,69807.5085,10122226
2022-02-21,69526.78125,69526.78125,69526.78125,69526.78125,0
2022-02-22,69526.78125,69526.78125,69526.78125,69526.78125,0
2022-02-23,69526.78125,69526.78125,69526.78125,69526.78125,0
2022-02-24,66906.67969,67655.28589,66719.52814,67655.28589,15759283
2022-02-25,67280.99219,67936.02271,67280.99219,67468.14377,13168484
2022-02-28,67280.99219,67280.99219,67280.99219,67280.99219,0
2022-03-02,67093.85156,67748.88219,66906.69995,67655.30639,12481430
2022-03-03,68216.74219,68403.89374,67561.71174,67655.28752,13232638
2022-03-04,68216.74219,68216.74219,68216.74219,68216.74219,0
2022-03-07,65596.625,66064.50392,65409.47343,65503.04922,18617138
2022-03-08,65035.16016,65503.03901,64286.554,64380.12977,15828269
2022-03-10,65035.16016,65035.16016,65035.16016,65035.16016,0
2022-03-11,65503.03906,66158.06945,65222.31175,65970.91791,15787655
2022-03-14,65690.20313,65690.20313,65128.7484,65503.05155,9040993
2022-03-15,65690.20313,65690.20313,65690.20313,65690.20313,0
2022-03-16,65877.35938,65970.93517,65222.32881,65690.20779,10175750
2022-03-17,65877.35938,65877.35938,65877.35938,65877.35938,0
2022-03-18,66158.07813,66345.22969,65690.19921,66064.50234,14410038
2022-03-21,65409.47266,66438.80627,65409.47266,66345.23049,11169002
2022-03-22,65783.76563,65970.91716,65409.46255,65409.46255,9402666
2022-03-23,65970.92969,66625.9602,65783.77811,66064.50547,12398025
2022-03-24,65315.89453,65783.77343,65128.74297,65128.74297,37943357
2022-03-25,65315.89453,65690.19765,65128.74297,65596.62187,12986010
2022-03-28,65222.32813,65409.47971,64754.44916,65035.17654,12619289
2022-03-29,65690.20313,65783.77891,65315.89997,65503.05155,13686208
2022-03-30,65747.57813,66311.93502,65653.51864,66123.81605,12670187
2022-03-31,65465.38672,66029.7435,65465.38672,65747.56511,12510366
2022-04-01,64995.10156,65371.33949,64901.04208,65371.33949,15916846
2022-04-04,65183.21484,65183.21484,64524.79853,64806.97695,11107905
2022-04-05,65089.17188,65465.40986,64995.11238,65277.29087,8467248
2022-04-06,64430.73828,64712.9167,64430.73828,64524.79775,15517308
2022-04-07,63960.44922,64430.74664,63960.44922,64430.74664,20683327
2022-04-08,63772.32422,64242.62159,63678.26474,64054.50264,15453191
2022-04-11,63866.38672,64054.50568,63396.08932,63772.32724,12263735
2022-04-12,63019.85547,63678.27187,63019.85547,63584.21238,13924389
2022-04-13,64618.86328,64901.04172,63207.97107,63302.03055,17378619
2022-04-14,63490.14063,64618.85424,63490.14063,64618.85424,16409494
2022-04-15,62643.60938,63302.02569,62549.5499,63207.96622,13176415
2022-04-18,62737.67188,63113.90979,62173.31501,62549.55292,10119203
2022-04-19,63302.03125,63960.44762,63019.8528,63113.91229,12959434
2022-04-20,63396.08594,63396.08594,62549.55067,63019.84804,16693293
2022-04-21,63678.27344,64242.63037,63490.15446,63584.21395,12847448
2022-04-22,63019.85547,63302.03393,62737.67701,63207.97444,11791478
2022-04-25,62361.43359,62737.6715,62361.43359,62549.55255,11016474
2022-04-26,62173.3125,62737.66935,62173.3125,62455.49092,12946923
2022-04-27,61138.66016,61608.95754,61044.60068,61514.89806,18122084
2022-04-28,60950.53516,61608.95143,60668.35675,61514.89196,16895527
2022-04-29,63396.08594,63584.20489,61138.65855,61232.71802,26190390
2022-05-02,63302.03125,63584.2097,62549.5554,62643.61488,14106184
2022-05-03,63490.14063,64336.67583,63302.02169,63396.08116,14168875
2022-05-04,63866.38672,64336.68412,63490.1488,63960.4462,11505248
2022-05-06,62549.54688,63113.90369,62549.54688,63019.84422,14356156
2022-05-10,61797.07422,62361.43106,61420.83632,61985.19317,17235605
2022-05-11,61797.07422,62361.43106,61326.77685,61608.95527,12330920
2022-05-12,61044.60156,61608.95843,61044.60156,61326.78,16414188
2022-05-13,62549.54688,62737.66581,61326.77378,61420.83325,14551536
2022-05-16,62361.43359,63396.08785,62173.31464,63113.90941,11937555
2022-05-17,63584.20313,63866.38154,62643.6084,62643.6084,15680447
2022-05-18,64054.50781,64618.86471,63584.2104,64242.62678,16486319
2022-05-19,63490.14063,63584.20009,62549.54595,62549.54595,17073727
2022-05-20,63960.44922,64336.68716,63678.27077,63772.33025,12109671
2022-05-23,63866.38672,64712.92204,63584.20828,64712.92204,13684088
2022-05-24,62549.54688,63678.2605,62549.54688,63490.14156,15482576
2022-05-25,62455.49609,63113.91247,61985.19868,62737.67454,15150490
2022-05-26,61985.1875,63207.96055,61608.94964,62361.42536,15970890
2022-05-27,62549.54688,62925.78475,62267.36847,62737.66581,11405555
2022-05-30,63678.27344,63772.33293,62925.79753,63490.15446,14255484
2022-05-31,63396.08594,63490.14541,62737.66961,63490.14541,24365002
2022-06-02,62737.67188,63019.85031,62455.49344,62643.6124,14959443
2022-06-03,62831.73047,63302.02785,62831.73047,63207.96838,8222883
2022-06-07,61608.95703,62455.49232,61514.89755,62267.37337,19355755
2022-06-08,61420.84375,61797.08169,61420.84375,61514.90324,12483180
2022-06-09,61326.77734,61326.77734,60668.36102,61232.71787,25790725
2022-06-10,60009.94922,60574.30611,60009.94922,60198.06818,22193552
2022-06-13,58410.93359,59069.34991,58410.93359,58693.11202,22157816
2022-06-14,58222.81641,58504.99484,57470.34059,57564.40007,24606419
2022-06-15,57094.10938,57846.58528,56623.81193,57658.4663,26811224
2022-06-16,57282.22266,58128.75797,56905.98474,57658.46057,23394895
2022-06-17,56247.56641,56341.62588,55871.3285,55871.3285,29053450
2022-06-20,55212.91797,56341.63179,54648.56106,56247.57231,34111306
2022-06-21,55024.79688,55683.21325,54742.61843,55212.91584,25148109
2022-06-22,54178.26563,55589.15796,54178.26563,55495.09847,23334687
2022-06-23,53990.14063,54554.4975,53425.78375,54272.31906,28338608
2022-06-24,54930.73438,55589.15071,54272.31804,54460.43699,23256103
2022-06-27,55306.96875,56341.62293,54836.6714,55495.08769,18122236
2022-06-28,55871.32813,55965.3876,55212.9118,55683.20918,13540538
2022-06-29,54888.07813,55645.15506,54888.07813,55361.25121,14677138
2022-06-30,53941.73438,54509.54211,53941.73438,54131.00362,18915142
2022-07-01,53184.64844,54414.89831,52900.74462,53847.09068,24982097
2022-07-04,54036.36328,54320.26712,52711.47872,53090.01716,17807126
2022-07-05,54131,55077.34615,54131,54509.53846,14216539
2022-07-06,53373.92188,54225.63339,53373.92188,54225.63339,16820461
2022-07-07,55077.33984,55550.51287,53279.28236,53373.91696,21322833
2022-07-08,55550.52344,56118.33117,55077.35032,55455.88881,15339271
2022-07-11,55645.15234,56402.22925,55550.51773,56118.32541,13042624
2022-07-12,54982.71484,55550.52257,54982.71484,55455.88795,9336061
2022-07-13,54888.07813,55455.88583,54888.07813,55171.98198,10841315
2022-07-14,54414.90234,55077.34463,54320.26773,54414.90234,15067012
2022-07-15,56780.76953,56780.76953,54982.71183,55266.61568,18685583
2022-07-18,58578.82813,58673.46274,57253.94348,57348.5781,20832517
2022-07-19,57632.48047,58200.28816,56970.03816,58105.65354,15248261
2022-07-20,57253.94141,58768.09523,57253.94141,58484.19139,16782238
2022-07-21,58484.19141,58578.82602,57443.21065,57821.74911,12291374
2022-07-22,58011.02344,58862.73504,57916.38882,58484.19655,10261310
2022-07-25,57821.75,58578.82692,57537.84615,57632.48077,9193681
2022-07-26,58389.5625,58578.83175,57537.85089,57537.85089,6597211
2022-07-27,58484.19141,58578.82602,57916.38372,58011.01834,7320997
2022-07-28,58578.82813,59241.27045,58294.92427,58957.36659,10745302
2022-07-29,58105.65234,59241.2677,58011.01773,59051.99847,15093120
2022-08-01,58011.02344,58389.56193,57064.67722,57727.11957,13154816
2022-08-02,58389.5625,58578.83175,57727.12014,57916.38938,13614895
2022-08-03,58011.02344,58294.9273,57727.11957,58294.9273,10053861
2022-08-04,58200.28516,58484.18899,57916.38133,58389.55438,9125439
2022-08-05,58200.28516,58578.8236,57916.38133,58389.55438,9567620
2022-08-08,57537.85156,58105.65931,57348.58231,58105.65931,11313150
2022-08-09,56780.76953,57443.21184,56402.23107,57348.57723,18251170
2022-08-10,55929.05859,56023.69321,55455.88551,55739.78936,18084349
2022-08-11,56686.13281,56780.76742,56118.32514,56402.22898,15141941
2022-08-12,56970.04297,57443.21608,56212.96599,56307.60061,10786658
2022-08-16,57727.11719,58294.9249,57064.67486,57253.9441,15036727
2022-08-17,57159.30469,57916.38157,57064.67008,57821.74696,9061518
2022-08-18,58200.28516,58578.8236,56780.76601,57064.66984,16372754
2022-08-19,57632.48047,58294.92277,57348.57662,58105.65354,6923679
2022-08-22,56780.76953,57159.30799,56591.5003,57064.67338,8259865
2022-08-23,55929.05859,56402.23168,55834.42398,55834.42398,9041629
2022-08-24,55834.42969,56307.60282,55834.42969,56023.69894,8888486
2022-08-25,56496.86328,56496.86328,55834.421,56023.69022,5767902
2022-08-26,56780.76953,57632.48107,56686.13492,57064.67338,9499995
2022-08-29,55455.88281,55739.78665,55455.88281,55550.51742,9841329
2022-08-30,55645.15234,55834.42157,55171.97928,55550.51773,9690044
2022-08-31,56496.86328,56686.1325,55077.3441,55077.3441,14203512
2022-09-01,55266.61719,55739.79028,55171.98257,55550.52104,14905777
2022-09-02,54414.90234,55455.88308,54414.90234,55171.97925,15040310
2022-09-05,54036.36328,54698.80556,53752.45945,54320.26712,11425977
2022-09-06,54036.36328,54509.53634,53847.09406,54130.99789,7503086
2022-09-07,52995.38672,53657.82905,52900.7521,53657.82905,17384854
2022-09-08,52616.85156,53373.92856,52616.85156,53184.65931,18000016
2022-09-13,54982.71484,55361.25333,53752.46477,53941.73401,17166581
2022-09-14,53752.46484,54131.00333,53090.0225,53184.65712,12524961
2022-09-15,52995.38672,54036.36753,52995.38672,53941.73291,11664819
2022-09-16,53184.64844,53373.91765,52522.2062,52616.8408,13456503
2022-09-19,53373.92188,53941.72955,52995.38342,53279.28726,12278653
2022-09-20,52806.10938,53941.72463,52806.10938,53373.917,14041465
2022-09-21,52332.94141,52522.21063,52049.03756,52427.57602,11863700
2022-09-22,51481.23047,51765.13431,51386.59585,51670.4997,12786510
2022-09-23,51575.86719,51954.40566,51291.96333,51481.23257,10555964
2022-09-26,51008.06641,51291.9703,50724.16251,50818.79714,15008449
2022-09-27,51291.96484,51291.96484,50629.52249,50913.42636,16631289
2022-09-28,50061.71875,51481.23819,49683.18023,51008.06504,19991129
2022-09-29,50119.83594,51167.96939,50119.83594,50786.82995,13882080
2022-09-30,50596.25781,51072.68209,49357.5547,49833.97898,22503249
2022-10-04,52597.23438,52787.80406,51930.24046,52692.51922,19148435
2022-10-05,53359.52344,54502.9418,52787.81426,54217.08721,22458970
2022-10-06,53645.375,54598.22358,53645.375,54026.51443,14944446
2022-10-07,53550.08594,54217.07989,52597.23743,53264.23139,16886813
2022-10-11,52787.8125,53073.66708,51453.82446,51834.9639,21437877
2022-10-12,53168.94531,54312.36349,52597.23622,53073.66046,18408910
2022-10-13,52597.23438,53454.79798,52597.23438,52787.80406,13784602
2022-10-14,53645.375,53835.94472,53168.95071,53550.09014,12924326
2022-10-17,53931.23438,54312.37384,53073.67058,53168.95544,13641878
2022-10-18,53835.94531,54407.65447,53168.9513,54026.51503,14820702
2022-10-19,53168.94531,54217.07864,53073.66046,54026.50895,12660652
2022-10-20,52883.09375,53359.51802,52501.95434,52597.23919,17107653
2022-10-21,53264.23828,53645.37773,52501.95938,52501.95938,11456060
2022-10-24,54788.79297,54788.79297,54026.51411,54312.36868,16944503
2022-10-25,54979.36719,55836.93097,54312.37313,54312.37313,17405678
2022-10-26,56599.20703,56789.77675,54979.36441,55265.21899,20824967
2022-10-27,56694.49219,57266.20135,56122.78302,56885.06191,21756712
2022-10-28,54598.22656,56408.63896,54502.9417,56122.78437,20924937
2022-10-31,56599.20703,57075.63133,55265.21899,55360.50385,18999514
2022-11-01,57170.91406,57456.76863,56694.48978,57075.62921,17201647
2022-11-02,56789.77344,57170.91286,56503.91887,56885.05829,13202919
2022-11-03,56408.63281,56980.34193,55360.49943,55836.9237,17492162
2022-11-04,56599.20703,56694.49189,55646.35843,56313.35245,12445841
2022-11-07,57361.48828,57456.77315,56599.20937,56885.06396,12437246
2022-11-08,58886.04297,58981.32783,57647.3398,57647.3398,18273898
2022-11-09,59076.60938,59267.17908,58409.6154,59076.60938,14045592
2022-11-10,57552.05078,58600.18416,57552.05078,58504.8993,21087633
2022-11-11,59934.17969,60220.03428,59362.4705,60124.74942,20037163
2022-11-14,58981.32813,59934.17672,58790.75841,59934.17672,15973416
2022-11-15,59457.75781,59553.04268,58695.47887,59267.18808,12310986
2022-11-16,59743.60938,59743.60938,58790.76074,59457.75478,12909260
2022-11-17,58504.90234,59076.61149,58409.61749,59076.61149,13298296
